,matchedIS,BQ1.5.1,BQ1.5.2,BQ1.1,BQ1.2,BQ1.3,BQ1.4,BQ1.5,BQ1.6,BQ1.7,BQ1.8,BQ1.9,BQ2.5.1,BQ2.5.2,BQ2.1,BQ2.2,BQ2.3,BQ2.4,BQ2.5,BQ2.6,BQ2.7,BQ2.8,BQ2.9,BQ3.5.1,BQ3.5.2,BQ3.1,BQ3.2,BQ3.3,BQ3.4,BQ3.5,BQ3.6,BQ3.7,BQ3.8,BQ3.9,BQ4.5.1,BQ4.5.2,BQ4.1,BQ4.2,BQ4.3,BQ4.4,BQ4.5,BQ4.6,BQ4.7,BQ4.8,BQ4.9,BQ5.5.1,BQ5.5.2,BQ5.1,BQ5.2,BQ5.3,BQ5.4,BQ5.5,BQ5.6,BQ5.7,BQ5.8,BQ5.9,BQ6.5.1,BQ6.5.2,BQ6.1,BQ6.2,BQ6.3,BQ6.4,BQ6.5,BQ6.6,BQ6.7,BQ6.8,BQ6.9,BQ7.5.1,BQ7.5.2,BQ7.1,BQ7.2,BQ7.3,BQ7.4,BQ7.5,BQ7.6,BQ7.7,BQ7.8,BQ7.9,QC7,QC8,GR1.5.5,GS1.3.4,GS0.3,HC.1,GS1.3.8,QC11,GS1.8.3,GR0.5,G.1,GS1.8.5,GS0.8,QC12,GS1.9.3,HC.22,GS0.9,GR1.11.3,GS1.10.3,QC13,GS0.10,G.129,GS1.10.5,GS1.10.6,GR1.24.3,QC14,GS0.12,GS1.12.3,GS1.12.5,G.228,QC15,HC.42,GS0.13,GS1.12.7,GR0.11,HC.2,GS1.13.3,QC16,GS0.14,GS1.14.3,G.6,GR1.24.5,GS1.15.3,QC17,GS0.15,GS1.18.3,GS0.18,GS1.21.3,QC18,GR1.24.7,G.132,GS1.21.5,GS0.21,GS1.27.3,QC19,HC.43,GR0.24,GS1.27.5,GS0.27,G.242,QC20,GS1.27.8,GS0.34,GR1.30.3,HC.3,GS1.34.2,QC21,GS0.37,GS1.34.4,GS1.37.2,G.20,GR1.30.4,QC22,GS1.37.5,GS0.39,HC.24,GS1.39.3,GS1.42.3,QC23,GS0.42,G.138,GR0.30,GS1.50.3,GS0.50,HC.44,QC24,QC25,QC32,QC33,GS1.56.3,GR1.130.3,GS1.68.3,G.243,GS0.56,QC34,GS1.74.3,GR1.164.4,HC.4,GS1.78.3,GS0.68,QC35,GS1.80.4,G.25,GS1.80.6,GR0.54,GS0.74,QC36,GS1.82.3,HC.25,GS0.78,GS1.82.4,GR1.164.6,QC37,G.153,GS1.82.6,GS0.80,GS1.81.3,HC.45,QC38,GS0.82,GS1.81.5,GR1.189.3,G.245,GS1.81.7,QC39,GS0.81,GS1.83.3,HC.5,GR0.130,GS1.88.3,QC40,GS0.83,GS1.93.3,G.40,GS1.97.4,GS0.88,QC41,GR1.189.5,HC.26,GS1.97.6,GS0.93,GS1.98.3,QC42,G.157,GS1.104.3,GS0.97,GS1.104.5,HC.46,QC43,GR1.189.9,GS1.113.3,GS0.98,G.249,GR0.164,QC44,GS1.113.5,GS0.104,GS1.119.3,HC.6,GS1.123.3,QC45,GR1.209.4,GS1.123.5,G.44,GS0.113,GS1.123.7,QC46,GR1.209.6,HC.27,GS1.124.3,GS0.119,GS1.124.6,G.158,QC47,QC48,QC54,QC55,GS0.123,GS1.125.3,GR0.189,HC.47,GS1.125.5,QC56,GS0.124,GS1.126.3,G.251,GR1.222.3,GS1.126.5,QC57,GS0.125,HC.7,GS1.131.3,GS0.126,GS1.134.3,QC58,GR1.222.5,G.53,GS1.134.5,GS0.131,GS1.141.3,QC59,HC.28,GR0.209,GS1.145.3,GS0.134,G.178,QC60,GS1.145.5,GS0.141,GS1.146.3,HC.48,GR1.223.4,QC61,GS1.146.5,GS0.145,G.252,GS1.148.3,GS1.148.5,QC62,GS0.146,GS1.150.3,HC.8,GR1.244.3,GS1.150.5,QC63,GS0.148,G.57,GR0.222,GS1.150.7,GS0.150,QC64,HC.29,GS1.150.9,GS1.154.3,GR1.244.6,G.179,QC65,GS1.155.3,GS0.154,GS1.161.3,HC.49,GS0.155,QC66,GR1.246.4,GS1.162.3,GS1.165.3,G.256,GS0.161,QC67,GS1.165.5,GR0.223,HC.9,GS1.166.4,GS0.162,QC68,GS1.167.3,G.60,GS1.167.5,GR1.246.6,GS0.165,HC.30,GS0.166,QC69,QC70,QC76,QC77,GS1.167.7,GS0.167,GS1.172.3,G.180,GR1.248.3,QC78,GS1.172.5,GS0.172,HC.50,GR0.172.6,GR0.244,QC79,GR1.172.8,G.259,GS0.173,GR1.172.9,GR1.248.6,QC80,HC.10,GS1.173.3,GS0.174,GS1.174.3,G.61,QC81,GS0.175,GS1.174.4,GR1.268.3,HC.31,GS1.175.3,QC82,GS1.181.4,G.186,GS0.181,GS1.182.3,GS0.182,QC83,GR0.246,HC.51,GS1.184.3,GS0.184,GS1.185.3,QC84,G.260,GS1.192.3,GR1.275.3,GS1.195.3,HC.11,QC85,GS0.185,GS1.197.3,GS0.192,G.67,GR1.280.3,QC86,GS1.201.3,GS0.195,HC.32,GS1.307.3,GS1.307.6,QC87,GS0.197,G.187,GS1.213.3,GR0.248,GS1.213.5,QC88,HC.52,GS0.201,GR1.280.7,GS1.217.3,G.266,QC89,GS1.217.5,GS0.307,GS1.217.8,HC.12,GR1.280.8,QC90,GS1.225.3,GS0.213,G.72,GS1.224.3,GR0.268,HC.33,QC91,QC92,QC98,QC99,GS1.224.6,GS0.217,GS1.227.3,G.199,GS0.225,QC100,GS1.227.5,GR1.280.9,HC.53,GS1.227.7,GS0.224,QC101,GS1.227.9,G.272,GS0.227,GS1.227.11,GR1.210.4,QC102,GS1.229.3,HC.13,GS0.229,GS1.237.2,GS0.262,QC103,G.73,GS1.237.4,GS1.237.5,GR0.275,HC.34,QC104,GS1.262.3,GR1.210.6,GS0.270,G.202,GS1.270.3,QC105,GS1.278.3,GS0.278,HC.54,GR1.311.3,GS1.278.5,QC106,GS1.278.8,GS0.283,G.274,QC107,GS1.282.3,GR0.280,GS1.282.4,HC.14,QC108,GS0.286,GS1.282.6,GR1.311.5,G.76,QC109,GS0.287,GS1.283.4,GS1.283.8,HC.35,GS0.288,QC110,GS1.283.9,GR1.311.8,G.207,GS0.293,GS1.286.3,QC111,GS1.286.5,GS0.297,HC.55,GS1.287.3,GR0.210,QC112,GS1.288.3,G.276,GS0.309,GS1.288.5,GR1.339.3,QC113,HC.15,GS1.293.2,GS0.312,GS1.293.4,G.77,QC114,QC115,QC120,QC121,GS1.297.5,GR1.339.5,GS1.309.3,HC.36,GS0.320,QC122,GS1.312.5,GS0.329,G.214,GR0.311,GS1.320.3,QC123,GS0.336,HC.56,GS1.320.5,GR1.355.3,GS1.329.4,QC124,GS0.337,G.284,GS1.329.6,GS1.336.2,GS0.340,QC125,HC.16,GR1.372.4,GS1.337.3,GS1.337.5,G.79,QC126,GS0.342,GS1.340.2,GR0.339,HC.37,GS0.343,QC127,GS1.340.4,GS0.349,G.89,GS1.342.3,GR1.372.5,QC128,GS1.342.5,GS1.343.5,HC.57,GS0.354,GS1.343.6,QC129,GR1.382.3,G.219,GS1.349.3,GS0.353,GS1.354.3,QC130,HC.17,GS0.358,GS1.354.4,GR0.355,G.285,QC131,GS1.353.3,GS0.360,GS1.353.5,HC.38,GR1.382.5,QC132,GS1.358.3,GS0.364,GS1.358.6,G.94,GS0.366,QC133,GR1.382.9,GS1.360.3,HC.58,GS0.367,GS1.366.3,QC134,GS1.366.5,G.220,GR0.382,GS1.366.7,GS0.368,HC.18,QC135,QC136,QC142,QC143,GS1.367.2,GR1.382.10,GS1.368.3,G.99,GS0.384,QC144,GS1.368.5,GS0.392.1,HC.39,GS1.384.2,GR1.402.3,QC145,GS1.384.3,G.289,GS1.392.2,GS0.395,GS1.395.3,QC146,GR0.402,HC.59,GS0.399,GS1.395.5,GS0.400,QC147,G.100,GS1.395.9,GR1.402.4,GS1.399.3,HC.19,QC148,GS1.399.6,GS0.403,GS1.400.3,G.221,GR1.448.4,QC149,GS0.416,GS1.400.7,HC.40,GS1.416.2,GS0.420,QC150,GS1.420.4,GR0.448,G.118,GS1.427.3,GS0.427,QC151,GS1.430.3,HC.60,GR1.448.6,GS1.430.5,GS0.430,QC152,G.226,GS1.430.7,GS0.432,GS1.432.3,HC.21,QC153,GR1.456.2,GS1.432.5,GS0.438,G.121,GS1.438.3,QC154,GR0.456,GS1.438.6,GS0.442,HC.20,GS1.442.3,QC155,GS0.457,GS1.457.3,G.290,GR1.463.3,GS1.457.6,QC156,HC.23,HC.41,GS1.457.8,GR0.463,GS0.460,G.212,QC157,QC158
Phe,IS1,8180000.0,4310000.0,165000.0,339000.0,1160000.0,2580000.0,3340000.0,7620000.0,18700000.0,25400000.0,61200000.0,10800000.0,6030000.0,318000.0,618000.0,1660000.0,3690000.0,4420000.0,12500000.0,24500000.0,37700000.0,87300000.0,8430000.0,7120000.0,1940000.0,2190000.0,4390000.0,3850000.0,7280000.0,5060000.0,13600000.0,40300000.0,89300000.0,9660000.0,6480000.0,576000.0,998000.0,1970000.0,4450000.0,5090000.0,13000000.0,23100000.0,52000000.0,84000000.0,7210000.0,7290000.0,453000.0,538000.0,2300000.0,3060000.0,5030000.0,15300000.0,22700000.0,43900000.0,91700000.0,12800000.0,8360000.0,636000.0,939000.0,2330000.0,5910000.0,9020000.0,23800000.0,43000000.0,71800000.0,149000000.0,14100000.0,11600000.0,738000.0,3670000.0,3530000.0,7080000.0,10800000.0,27400000.0,50200000.0,89000000.0,167000000.0,14965113.486818349,14663089.829126518,12642178.934797686,20233475.84856068,14284196.27042358,17218919.11895668,20219401.392002475,14592001.500845367,16552967.67221588,14074813.278331941,12515820.489909321,18898428.36032089,15967637.360455947,14554203.827477427,13892494.014657546,19106236.28072109,12176283.984809477,16197837.345275087,12601004.9514846,13734770.930811692,13782886.806527255,13605952.265477708,17709280.520576578,14005045.13586897,10604509.796377571,13962632.663378095,16208267.222318282,15021544.288534177,12327686.799696997,15009396.884960901,14663531.88767666,11521885.653182494,18459777.803727973,16373238.901184913,20181942.48107051,12046244.91653471,17414089.68151756,15462360.351704504,20355837.20559294,14077033.156678464,17493047.64685013,11502432.617366873,11720935.408575041,14429152.483931197,11433210.255199315,14323650.102306357,14190541.612791315,22207333.816480685,14663706.73525826,17596848.32983014,12932803.113306541,21087665.332001757,14507636.659870738,8397686.343456067,14663530.445869334,14706853.577548733,13910142.244556043,9226997.937676853,10760250.30134028,21105322.046174802,14554327.555872818,15938629.28676533,9907045.1423132,12983838.352960614,14140840.365067987,10526357.128036052,14663156.087063422,10900301.768110972,15279574.554570993,15296530.269012982,11727096.77939978,17286642.71585363,14663734.26360913,15815744.859859997,11205719.646374702,18014668.594409626,27017702.07944007,12478301.607604586,13784882.272646552,15429281.732991954,14781437.54130752,14889717.619680785,20648515.84491383,11957834.809275893,22998380.05920923,14586796.899465257,14590474.724868989,15002510.985474246,14553160.365146387,10609229.808178008,16165057.12474857,23373446.292103298,20855841.761960864,8144392.302662622,14553200.02054971,23082391.1327758,16677535.646254404,19320149.67342883,16693367.255029468,30678699.23331236,14553522.951304942,25293724.8562885,16845962.90020282,18918517.99606299,13434630.20942851,17152037.845599376,14551620.619572483,10475833.16232222,18091534.079123046,15458583.468002608,11999127.600841306,28325545.617422033,16196698.021156175,12756504.21673463,15443021.63789085,17199449.238879565,14242314.153403092,19868470.592919633,14577282.666688118,21527250.354449946,15588698.53253272,18324578.019489076,19429809.07077826,24464859.880445465,14568810.603587735,17529045.82180522,25685816.03187231,17682457.100794364,15923191.579180244,10554981.03351323,14222879.121710854,8368503.838645459,14405915.380152637,17447776.16271907,16535642.900917647,11978687.357382264,14551707.075786825,19189300.31623093,12139840.548091479,13958650.634671463,17759051.622133188,24580833.96094132,14553178.750244848,12876992.032442922,13300047.18558186,17374150.034189682,17965404.543065365,13844112.668048318,14665474.201385917,18982869.735654738,14981715.00160854,14371843.476501685,8559443.939913936,13030309.163512612,14069426.57065015,11374078.932849284,14608609.16113555,11612953.400343945,21407124.046848923,16162613.781761799,14770363.460783156,12207270.56869988,20904469.943504754,14740333.98627276,13049325.460076155,18334517.628353093,14791816.02314066,17467876.102629688,15956876.812544573,14481374.788706735,11185697.584413568,11689236.768793039,21314279.9415829,14554762.30072821,14664658.858107666,14950645.283285601,14651387.980423922,18230766.534317598,15845047.226070939,18187751.837958656,11336375.21483428,22178199.56562715,14860443.377501268,17860799.468414616,18055129.954250485,6767448.805759826,17872396.17171888,18803918.1036732,14512120.840745384,17257264.01279408,18208028.038446974,21606109.418222226,20533390.655359495,13436932.251717253,15076204.833169388,16450626.540134186,23697062.3627482,15392088.763095558,15118112.757262073,15529804.629809448,14565546.578191238,13771164.545100061,13769435.254917264,14450313.426785383,17048349.952693265,13889651.99781781,14565933.186547777,17858489.561079595,18898696.584414374,16323309.26710773,12083644.326174783,17868430.316158406,14566188.003461288,16258076.021458674,19877683.119192593,8425641.83079535,16913757.200074773,20171702.48268476,14565980.013648931,13157196.282163959,16076622.450981317,21342196.799163263,17794862.445623126,21701467.05269512,14591126.700631415,14809226.282397319,15555109.465623727,15652968.578402057,27722749.457033932,14825283.798922544,14111896.169938335,14110914.890779572,20763539.191743642,14543754.20677174,14740613.48573477,18053247.6365719,14565525.782093469,13048500.040662754,20028830.84229168,24837190.548902806,13062644.28570577,14065348.057712777,14584744.711044215,11281353.334827906,16938777.90193842,16241186.458476318,17990943.531460516,16187988.453634461,14712091.085317638,19568864.819440145,16761385.884821521,17475772.409049653,16856833.485551108,14263210.41623254,14760642.82514844,12532049.43466619,24359068.339754727,19449928.959247276,13809344.362111352,17768980.956537668,19322805.265290666,17535719.934084848,14492460.753178732,15155919.960657613,14662672.668863669,14553190.874386003,16794918.37052796,16567981.00060815,18275365.13243093,11090865.821511526,16795927.097139582,14945900.86489566,17785579.899185646,11943654.055372303,17917524.740001854,12682844.238531169,18537970.407780666,14664713.202908635,14747658.996119134,10076287.866932327,9803743.55076385,12040888.852049097,17548847.961637765,13995521.508598221,17234775.540569738,13099218.996285303,16073930.22347537,17378642.926716022,16918201.454355065,13947777.559204299,19824700.82672093,14473805.625867767,18665620.84147646,14655515.874344327,15211049.722046567,15037995.296047807,15315512.626237093,11737591.112869922,13043224.17524123,13123200.9330554,11622253.01320359,14551628.463789804,19563437.30784961,13251589.44281179,16394388.722604174,13145492.422206244,17703815.040077668,14754294.809212321,10883846.271357184,16373141.944608836,14800357.221080683,14110170.199496835,18521990.742751617,14427670.663672477,15215566.334731577,19817145.681589138,18556406.699232407,14939485.898152068,15538386.371300036,14552390.595569339,15306965.3126577,12420296.887288539,19132512.691118456,12633359.51316659,13465667.891991187,14553751.401183106,15603533.660094015,15903120.461419662,18680348.177373827,14648021.178053277,17546579.76295705,14553270.036763476,11468366.636648767,15476730.9741975,19571403.924410462,19441774.922836713,8737765.537788847,14663442.914165763,20254676.65102623,11911834.02160949,23419672.9836737,16226573.622124126,17470201.563209068,14409751.315704044,23608015.927086387,14689654.793463644,25750661.697691724,24114152.37032814,15419211.754116273,14751452.581508381,14694910.843301399,14553257.897031112,14415570.847813033,14658729.414577141,17898599.906479087,29042760.039702885,12078533.967740139,16610284.39196747,21298168.348916274,14558787.885348093,13974691.027023692,16807063.052624103,16394747.514973909,21041755.018992502,17045835.47815401,14558999.2557467,13282328.775889108,17904652.127484974,13634892.416997835,16409194.948582536,17765794.39368247,14490694.552815218,22407909.941806745,16624109.716478128,22539795.064478572,13360882.919086346,19310906.12694517,14657861.658084882,13207160.543486081,16761654.190836418,11611326.060788821,19034002.634384952,18049825.91129511,14965745.044463458,12949777.487272441,26370799.371122446,16057366.582515698,15897825.315030992,26324472.112276424,14560419.545780042,12465514.735898886,15548610.33698354,17567640.161900673,16761656.197887927,12988251.185898555,15087183.96505455,14855896.838103296,10769102.227750191,16927980.392679058,15032577.21657922,15296520.706072735,13476941.546626257,17390343.265481662,19635175.251757286,14576148.090944223,16275967.003091246,14409075.502863439,17598129.940393813,16625231.01601474,14558280.184141953,11132701.611304939,9898158.44242965,16183810.386005515,19214963.554341104,13967925.176898153,14558949.040925903,18469589.30458104,13754982.203021485,18073569.326358218,16603501.916425921,14581280.78605552,14658360.62723964,16734676.110731974,20889897.297975514,18590660.572713755,10859086.720576439,18654748.09442008,15249146.274644746,19810805.54508626,15701743.27240561,12843048.20449619,31050789.645089928,17116317.65107,14658499.608638514,16386331.515244871,12095666.65157024,15589434.97586609,18690005.603758212,16329720.747163137,14658323.46538614,14558112.279783651,14658132.196219277,14657995.83456175,17122702.043627284,15658208.962015405,11123329.755124528,13289633.010887666,11742209.650047267,13829983.20320747,20961651.852844566,20228105.0074265,16454555.755687201,12655800.391082235,12949532.370895,14836969.919467326,16717952.484431835,16668302.189271975,11923242.94466773,15809706.674571788,17441523.56400634,14310501.15372306,16834731.571511667,17993807.34147539,13504265.394724233,17141758.372612882,10137285.70673703,15349051.471324177,12041784.426558675,15092404.949419731,27507731.325999454,23727845.42143859,17002892.04122816,14560006.048270842,10493779.077029858,15039665.460630938,15485211.423136085,9782874.836812405,16595862.843185192,13895882.858968986,12804034.180468367,11034529.94741655,10831298.88743085,7635189.425442631,18035707.415787358,14560362.116241353,10047968.150832962,9823088.747259581,20774207.7096671,13943298.871031554,15593450.801960187,14662515.013365624,17508120.83435703,11030632.442856565,12204863.061763778,13416328.91241899,18157430.550872512,14655825.041230828,12421912.357642101,20720889.18015576,14971549.151552912,16931372.104045905,9115481.252824366,15498518.772900457,14310299.849035079,12139563.00802138,15167738.745521177,16092022.825680563,16461347.595963232,14658139.430370584,15485656.748219175,11963661.556084406,19280929.49256896,11177614.533999335,10630721.087212501,14658203.376953544,18103525.67892339,17640843.934207983,16777912.648378886,12559627.571288396,7535776.542771364,14468184.940961597,9566824.55551078,11926501.922644308,17506368.572218053,10395348.032776576,15204711.082225468,20519865.676365238,14560951.610602932,14560007.938633643,14718455.96167773,14652932.704485148,19475309.818103354,18887452.388787363,11452354.658245144,18424376.086318403,16795494.40178424,14522397.88137236,16715560.443035355,27311471.626727123,14487630.589565832,14630738.179163422,17523614.644996542,14566130.394786661,16214475.662413463,22948278.16785447,21521200.533264663,15031413.687640388,21565252.63125877,14652477.661068512,21910509.138902083,14267720.611374049,17207506.870191433,20365278.319503516,13350105.937025484,14565030.170754576,19050354.365222763,17975266.379086025,17626640.066947706,15180530.897936085,15653407.501504146,14565486.263397075,14121383.391335042,16789386.180957176,14609391.738923019,13032391.72113978,21276432.283518698,14779620.832420032,14434246.410685567,17138249.63611114,11826042.794463731,12789138.732971817,15070497.854088975,14565474.573978856,18433095.645766992,14717875.019434901,11124187.77039061,20067904.683191493,20251129.732964776,14374063.995051803,10008856.453776909,12826556.50005547,15578122.646912936,13974818.658788636,14538817.275838578,14565464.123780886,10847604.921572564,14078660.159329833,14246499.332161982,25096266.523629714,19827290.05009338,14651402.512037799,13794404.655776296,13780795.388054067,12154212.124326156,14066713.375256771,13798987.895689694,13099444.930953495,16988716.493573464,18181990.595190518,22447579.538915515,15942077.738126015,17723908.22133833,14576357.711980484,8359702.012530142,12958756.005544467,16169345.908942016,12557703.641404252,13033936.083991144,14651972.0445402,19583664.449779145,17397178.59328443,16029020.622125557,9134604.275945654,15441962.130944073,20208319.672340438,14651807.262176314,14652076.008630598
