,matchedIS,BQ1.5.1,BQ1.5.2,BQ1.1,BQ1.2,BQ1.3,BQ1.4,BQ1.5,BQ1.6,BQ1.7,BQ1.8,BQ1.9,BQ2.5.1,BQ2.5.2,BQ2.1,BQ2.2,BQ2.3,BQ2.4,BQ2.5,BQ2.6,BQ2.7,BQ2.8,BQ2.9,BQ3.5.1,BQ3.5.2,BQ3.1,BQ3.2,BQ3.3,BQ3.4,BQ3.5,BQ3.6,BQ3.7,BQ3.8,BQ3.9,BQ4.5.1,BQ4.5.2,BQ4.1,BQ4.2,BQ4.3,BQ4.4,BQ4.5,BQ4.6,BQ4.7,BQ4.8,BQ4.9,BQ5.5.1,BQ5.5.2,BQ5.1,BQ5.2,BQ5.3,BQ5.4,BQ5.5,BQ5.6,BQ5.7,BQ5.8,BQ5.9,BQ6.5.1,BQ6.5.2,BQ6.1,BQ6.2,BQ6.3,BQ6.4,BQ6.5,BQ6.6,BQ6.7,BQ6.8,BQ6.9,BQ7.5.1,BQ7.5.2,BQ7.1,BQ7.2,BQ7.3,BQ7.4,BQ7.5,BQ7.6,BQ7.7,BQ7.8,BQ7.9,QC7,QC8,QC11,QC12,QC13,QC14,QC15,QC16,QC17,QC18,QC19,QC20,QC21,QC22,QC23,QC24,QC25,QC32,QC33,QC34,QC35,QC36,QC37,QC38,QC39,QC40,QC41,QC42,QC43,QC44,QC45,QC46,QC47,QC48,QC54,QC55,QC56,QC57,QC58,QC59,QC60,QC61,QC62,QC63,QC64,QC65,QC66,QC67,QC68,QC69,QC70,QC76,QC77,QC78,QC79,QC80,QC81,QC82,QC83,QC84,QC85,QC86,QC87,QC88,QC89,QC90,QC91,QC92,QC98,QC99,QC100,QC101,QC102,QC103,QC104,QC105,QC106,QC107,QC108,QC109,QC110,QC111,QC112,QC113,QC114,QC115,QC120,QC121,QC122,QC123,QC124,QC125,QC126,QC127,QC128,QC129,QC130,QC131,QC132,QC133,QC134,QC135,QC136,QC142,QC143,QC144,QC145,QC146,QC147,QC148,QC149,QC150,QC151,QC152,QC153,QC154,QC155,QC156,QC157,QC158
Phe,IS1,8180000.0,4310000.0,165000.0,339000.0,1160000.0,2580000.0,3340000.0,7620000.0,18700000.0,25400000.0,61200000.0,10800000.0,6030000.0,318000.0,618000.0,1660000.0,3690000.0,4420000.0,12500000.0,24500000.0,37700000.0,87300000.0,8430000.0,7120000.0,1940000.0,2190000.0,4390000.0,3850000.0,7280000.0,5060000.0,13600000.0,40300000.0,89300000.0,9660000.0,6480000.0,576000.0,998000.0,1970000.0,4450000.0,5090000.0,13000000.0,23100000.0,52000000.0,84000000.0,7210000.0,7290000.0,453000.0,538000.0,2300000.0,3060000.0,5030000.0,15300000.0,22700000.0,43900000.0,91700000.0,12800000.0,8360000.0,636000.0,939000.0,2330000.0,5910000.0,9020000.0,23800000.0,43000000.0,71800000.0,149000000.0,14100000.0,11600000.0,738000.0,3670000.0,3530000.0,7080000.0,10800000.0,27400000.0,50200000.0,89000000.0,167000000.0,13400276.134122288,12756561.86612576,12607033.54297694,12297658.486707566,11649010.752688171,12166358.574610244,12738637.5,13457082.191780822,12440920.289855072,12828246.575342465,12688027.95031056,12113082.369942196,13692079.584775086,12925024.822695035,11188466.36085627,12662271.375464685,12669121.863799283,13408676.975945016,12742012.86764706,12719680.28419183,12947564.102564104,11947876.712328767,14029645.476772616,12559963.68038741,12784945.175438598,12056975.903614458,12234592.511013215,13038744.1314554,13148098.765432099,12667455.696202531,13889205.128205128,13710293.333333334,13797289.325842697,13706845.070422536,13482587.412587414,13662202.38095238,13337816.39928699,12856696.588868942,14000072.614107883,12568165.04854369,12639041.850220263,13046684.210526315,13071603.139013452,12783670.88607595,12101318.082788672,12510146.396396397,13099719.512195121,13021129.807692308,13446919.191919193,12563473.684210526,13591983.240223464,14345312.5,12905367.924528303,13597177.215189872,13672322.530864198,12320091.911764706,12105748.94514768,13783485.639686685,12476098.630136985,13581360.946745561,12980990.93655589,12603973.988439307,12645259.316770187,12834100.600600602,13422677.811550153,12395845.276872963,13093935.424354242,13042323.10469314,12256558.872305142,12853400.0,12428824.110671936,12422494.714587739,12579284.253578732,13164775.561097257,13668786.57487091,13115714.285714285,13662202.38095238,13349923.469387755,12950851.955307264,12457953.313253012,12520794.91017964,12759309.00621118,13997792.253521128,13113714.93902439,13388958.333333332,12769664.495114006,13264007.537688443,12695877.080665814,11915232.24043716,13286325.203252034,12822625.698324023,13858113.207547171,12399082.474226804,12018047.210300429,12768977.011494253,12917453.488372093,12558915.094339622,14023198.433420366,13276446.078431372,13033329.145728644,12924708.737864079,12889581.280788178,12868247.978436658,13534060.344827585,13467995.867768597,12823893.69592089,13397459.25925926,13487551.546391753,13115714.285714285,12990138.297872342,14292321.899736147,13399297.297297297,12697127.65957447,12940578.635014836,13741691.558441559,12297845.170454547,13423734.84848485,13757631.419939576,14179544.444444446,14094154.952076677
Tyr,IS1,2970000.0,1630000.0,38800.0,85900.0,308000.0,793000.0,1180000.0,3050000.0,8170000.0,11700000.0,25600000.0,4090000.0,2490000.0,119000.0,181000.0,530000.0,1240000.0,1690000.0,5060000.0,9790000.0,17000000.0,35500000.0,3180000.0,2680000.0,622000.0,806000.0,1660000.0,1230000.0,2670000.0,2190000.0,6400000.0,18500000.0,36200000.0,3580000.0,2450000.0,135000.0,252000.0,562000.0,1450000.0,1950000.0,5410000.0,9750000.0,22600000.0,32900000.0,2580000.0,2530000.0,130000.0,151000.0,649000.0,951000.0,1780000.0,6180000.0,9980000.0,20300000.0,38300000.0,4610000.0,3240000.0,229000.0,316000.0,817000.0,1870000.0,3360000.0,9890000.0,19100000.0,32800000.0,55400000.0,5060000.0,4190000.0,204000.0,880000.0,977000.0,2160000.0,3670000.0,9550000.0,20200000.0,34800000.0,57400000.0,5821876.725838264,5875467.545638945,6034053.459119497,6111279.141104295,5942969.892473118,5878702.67260579,6116841.25,6024245.205479452,6200501.449275362,6112282.191780822,5987608.695652174,5797828.034682081,6099487.889273356,6153223.404255319,5573175.840978594,6228745.353159851,5989039.426523298,6357290.378006873,6396321.69117647,6155999.111900534,6078629.120879121,5713420.743639922,6094477.995110025,6191061.743341405,6301870.614035088,6183348.192771085,6086962.55506608,6260752.347417841,6188674.074074074,6298863.29113924,6403158.974358974,6243080.0,6395752.808988764,6400838.028169014,6219645.979020978,6362682.823129252,6227041.889483065,6106930.879712747,6409557.053941908,6194946.601941748,6349854.625550661,6194758.947368422,6381412.556053812,6140035.864978903,6170672.11328976,6131005.630630631,6359521.951219512,6047100.961538461,6259772.727272727,6064292.105263159,6039456.703910614,6147991.071428571,6019617.924528302,6043189.873417721,6432367.283950618,6235991.727941176,6246566.455696202,6172604.438642297,6162589.041095891,6328914.201183432,6310203.927492447,6102976.878612717,6158683.229813665,6010384.384384384,6181129.179331307,6055871.335504886,6250533.210332103,6247720.216606499,6234858.208955224,6276465.454545454,6232556.324110672,6026850.951374207,6261479.55010225,6204615.96009975,6241815.8347676415,6156188.392857143,6153455.9523809515,6241674.744897959,6244618.715083799,6042314.759036144,6129829.341317365,6087402.173913043,6142218.309859155,5864083.841463414,5940647.05882353,6325021.172638436,5997638.190954775,6054052.496798975,5869819.672131148,6068417.073170732,6120666.666666666,6168785.115303983,5896662.886597939,5802155.5793991415,6015137.931034482,5818191.860465117,5965484.6698113205,6100690.600522194,5850637.2549019605,6159113.065326633,6128094.660194175,5834231.527093596,6013431.266846361,6173431.0344827585,6259772.727272727,6128232.38566131,6154670.37037037,6183766.323024055,6123620.656370657,6104388.29787234,6165077.836411609,6128937.837837838,6116597.074468085,6211477.744807122,6170347.402597402,6064154.829545455,6148487.878787879,6074438.066465257,6149812.698412698,6159776.357827476
Glu,IS4,23700.0,11800.0,533.0,698.0,2690.0,5140.0,5920.0,13200.0,18400.0,26200.0,92900.0,32200.0,22600.0,1200.0,1610.0,5780.0,11700.0,8930.0,41800.0,34800.0,124000.0,164000.0,26200.0,12100.0,3230.0,4180.0,4590.0,8490.0,20600.0,23300.0,51600.0,57400.0,136000.0,31000.0,19800.0,644.0,2880.0,4470.0,9540.0,14800.0,37600.0,48200.0,132000.0,222000.0,22400.0,13700.0,521.0,712.0,4980.0,6150.0,10500.0,25900.0,51100.0,92900.0,190000.0,31900.0,18900.0,703.0,826.0,3800.0,8820.0,17200.0,45400.0,86000.0,128000.0,315000.0,27500.0,22100.0,729.0,5140.0,6310.0,14300.0,25600.0,48500.0,79100.0,170000.0,375000.0,34581.38539042821,46315.65217391304,32971.3296398892,25886.936416184973,34994.02088772846,37079.90654205607,23983.517441860466,40086.439024390245,31255.951557093427,25973.57894736842,29060.612244897962,22691.125,24251.974789915967,24214.141791044774,23216.172839506173,26709.142857142855,18378.14432989691,32463.438202247195,27051.477272727272,25682.825651302606,35963.213367609256,44743.95348837209,35852.983425414364,31588.94324853229,31335.58620689655,50624.39516129032,25270.128617363345,30107.953964194374,32510.275229357794,33874.65373961219,30659.64114832536,32964.45652173913,36446.470588235294,20881.842105263157,38281.30434782609,39500.56511056511,25432.409012131717,36291.77419354839,29746.682926829264,57740.64220183487,35377.3623853211,35018.693181818184,32610.0,30241.675977653635,29046.912114014256,21974.393530997302,18149.45701357466,31296.043956043955,28789.97142857143,40333.42105263158,35655.29182879377,31315.952380952378,42063.23595505618,48290.55319148936,35936.33879781421,45566.65178571429,44325.72082379863,39867.71341463415,42763.2967032967,44575.76612903226,36821.62361623617,36446.470588235294,28999.60714285714,33734.48275862069,24414.8167539267,28533.75,28437.676767676767,36309.4537815126,50369.43661971831,59746.17857142858,39203.67032967033,35638.79256965944,36562.72727272727,33779.282868525894,33281.382352941175,26207.513089005235,30571.875,36358.27586206897,32375.39568345324,42534.78260869565,29708.75444839858,30927.738095238095,25752.103004291843,26605.992779783395,24604.65703971119,41844.69026548673,46444.545454545456,52291.28787878788,40852.08791208791,45113.83435582822,47610.6,51244.28571428571,43081.1009174312,44513.26996197718,51533.937823834196,33587.41144414169,38188.02631578947,36644.22680412371,37788.412017167386,56141.079545454544,46068.09523809524,47607.11229946524,31746.794117647056,43382.07207207207,40542.16216216216,45635.524079320116,53766.07438016529,44212.47978436658,43193.94736842105,41940.33994334278,63747.290322580644,54147.767441860466,49280.58295964125,53884.14285714286,51645.5023923445,38137.1186440678,55829.68586387434,74731.25,36848.12274368231,49580.510204081635
Arg,IS4,30200.0,17700.0,1140.0,3590.0,2680.0,9830.0,7560.0,16200.0,52000.0,87600.0,221000.0,50300.0,41800.0,3300.0,3280.0,9130.0,18600.0,27700.0,75100.0,81500.0,233000.0,659000.0,43300.0,44900.0,9080.0,13700.0,24900.0,13900.0,40400.0,47800.0,101000.0,255000.0,606000.0,37800.0,30100.0,2230.0,2980.0,6640.0,14700.0,22800.0,70100.0,69000.0,279000.0,500000.0,37300.0,21300.0,1860.0,2540.0,6720.0,8480.0,14800.0,54100.0,108000.0,190000.0,490000.0,46300.0,27900.0,2430.0,3730.0,6060.0,14800.0,26300.0,91500.0,157000.0,212000.0,815000.0,49800.0,37900.0,3220.0,6120.0,7330.0,20700.0,26800.0,74700.0,108000.0,259000.0,849000.0,53966.675062972296,106100.65217391304,80395.84487534627,44548.15028901734,55428.48563968668,64305.700934579436,41520.87209302326,64742.780487804885,44909.27335640138,60643.15789473684,45365.61224489796,43072.375,46996.76470588236,54755.59701492537,59449.50617283951,45188.14285714286,34290.927835051545,109921.34831460674,95884.51704545454,92144.48897795592,124068.89460154242,89054.55149501661,72786.96132596684,76579.25636007827,69418.06896551725,112688.58870967741,83255.11254019293,85903.58056265984,69607.88990825688,79131.19113573407,55936.29186602871,79486.875,95709.8452012384,55112.80701754386,78397.44245524297,121786.73218673219,80818.54419410745,98180.64516129033,102602.19512195123,122661.46788990826,81525.0,83655.76704545454,96998.58356940509,79612.12290502794,83655.10688836104,77437.7628032345,71712.48868778281,81465.27472527472,66524.4,94683.42105263159,91866.30350194553,86701.19047619049,93799.55056179775,107543.6170212766,87316.39344262295,101906.25,77607.32265446224,75460.33536585367,85287.69230769231,76791.29032258064,72560.25830258302,64614.24148606812,52176.0,63970.574712643676,50280.863874345545,66321.68918918919,55667.57575757575,102214.53781512605,113292.95774647887,145580.35714285716,126856.48351648351,114084.52012383901,102770.90909090909,116148.76494023904,120848.82352941178,74951.78010471204,106538.35227272728,104951.72413793104,115425.32374100719,125619.39130434782,95160.85409252669,88254.04761904762,92231.71673819743,82054.76534296028,91237.36462093862,140396.15044247787,88047.0,121052.27272727274,111089.01098901099,86326.47239263804,109786.99999999999,94077.2619047619,89253.66972477065,99317.90874524714,102054.0932642487,69929.34604904632,92573.78289473684,63763.195876288664,96430.42918454936,116543.69318181819,107794.16666666667,113699.03743315508,69056.47058823529,128285.58558558559,99592.7027027027,121941.07648725212,126666.94214876032,95808.35579514825,109653.50877192982,89885.35410764873,125601.09677419355,116485.95348837209,87447.44394618833,120812.28571428572,94397.36842105263,83791.1186440678,108415.445026178,138980.7142857143,74755.7761732852,99161.02040816327
Met,IS5,547000.0,277000.0,7250.0,14900.0,56000.0,140000.0,194000.0,534000.0,1490000.0,2310000.0,5390000.0,649000.0,429000.0,19500.0,33400.0,102000.0,258000.0,304000.0,1040000.0,2020000.0,3780000.0,9130000.0,508000.0,422000.0,88200.0,99200.0,263000.0,187000.0,438000.0,343000.0,1150000.0,3630000.0,8370000.0,631000.0,453000.0,26200.0,46400.0,104000.0,285000.0,360000.0,1040000.0,2010000.0,5130000.0,8740000.0,446000.0,462000.0,23700.0,26700.0,120000.0,165000.0,328000.0,1210000.0,1860000.0,4240000.0,9650000.0,796000.0,511000.0,43100.0,63200.0,143000.0,318000.0,507000.0,1770000.0,3660000.0,7120000.0,16300000.0,921000.0,729000.0,44900.0,161000.0,185000.0,449000.0,750000.0,2020000.0,4380000.0,8700000.0,19600000.0,520981.62393162394,523708.54197349044,572442.6829268293,513467.9817905918,539341.9931856899,565345.9821428572,584404.9610894942,609346.2102689487,599130.9399477807,634912.8065395096,675953.606557377,664435.7142857142,747569.7580645161,773094.5330296127,777466.0447761194,736002.103960396,728876.1845386534,525786.0759493671,520719.2307692308,517030.34482758626,590277.2727272727,562593.8297872341,533338.7019230769,542186.6834170854,489015.5769230769,525037.2262773722,533210.5263157896,525189.2857142857,527553.2926829268,525442.3076923076,547362.0853080569,542924.6010638298,567613.5616438356,539188.530927835,545991.2977099237,515246.1373390558,515793.6131386861,550965.6576200417,525545.625,473490.94736842107,567595.7692307692,509045.3201970443,551753.937007874,531944.327176781,554337.7358490566,540320.0,536882.3353293414,554707.9225352112,552750.0,536679.3680297398,537602.8735632184,905847.6394849785,501859.7222222222,547639.8271276596,535340.0921658985,524936.5698729582,544802.0594965676,505046.88427299703,543419.1455696202,538099.8269896194,576746.0674157303,657090.9638554216,540188.0859375,603306.7415730337,571020.0,575058.8114754099,587685.7142857143,597242.3580786026,542732.1428571428,560438.2978723404,514464.84375,547995.0,527833.6134453781,578750.5656108598,591650.4,569868.75,593925.5918827509,535478.1287970839,586378.7965616046,592535.7983193276,591386.8292682926,564300.0,554881.3761467889,586485.8490566037,652730.324074074,601353.8532110092,504130.1751592357,436388.58447488584,515861.58088235295,546509.860788863,548413.6363636364,603963.4615384615,497052.1875,538681.9029850747,529316.2921348314,546124.21875,388536.55913978495,555158.3333333334,533931.0810810811,506550.0,519161.203319502,534433.4862385321,569868.75,539558.2706766917,447747.69230769225,474720.10771992814,539155.5172413794,521448.52941176476,585806.1224489795,517561.95652173914,582914.3216080402,445218.8340807175,495489.95633187774,419297.3684210527,543294.5595854922,511882.10526315786,535271.9072164948,449106.1855670103,611025.9375,517048.44559585495
Val,IS6,1330000.0,797000.0,17700.0,44900.0,145000.0,341000.0,501000.0,1250000.0,2770000.0,4110000.0,8220000.0,2500000.0,1600000.0,81000.0,137000.0,391000.0,918000.0,1280000.0,3630000.0,6390000.0,11600000.0,25100000.0,2170000.0,1600000.0,453000.0,656000.0,1410000.0,775000.0,1630000.0,1370000.0,3890000.0,10700000.0,21000000.0,2460000.0,1650000.0,82500.0,167000.0,393000.0,999000.0,1340000.0,3780000.0,5850000.0,14100000.0,21500000.0,1640000.0,1570000.0,74400.0,101000.0,426000.0,618000.0,1210000.0,3680000.0,5800000.0,10500000.0,19200000.0,4030000.0,1440000.0,127000.0,193000.0,487000.0,653000.0,889000.0,6170000.0,11300000.0,14000000.0,29300000.0,2340000.0,1410000.0,205000.0,800000.0,669000.0,1590000.0,1300000.0,3630000.0,11200000.0,21400000.0,39900000.0,2428968.5534591195,4717500.0,2753453.815261044,2977565.2763648694,4900479.77085571,2501456.647398844,2736075.650118203,2954109.452736318,2672534.142640364,2814412.5913434513,3339690.476190476,2933452.914798206,5918819.776714513,3706699.588477366,3736633.663366337,3221857.2825024435,3151059.7302504815,4431919.540229885,4404761.904761905,4317580.24691358,4488419.75308642,4466710.865561694,4654702.526487367,4578180.373460469,4696909.839132061,4825056.277056277,4715561.035758323,4965240.464344942,4801288.723667906,4773638.186923385,4911298.593879239,4866599.241466498,5080384.615384615,4966532.077164647,4839032.448377581,4642383.202099738,4623799.410029499,4608673.015873016,4749895.305639987,4884834.390415786,4843136.380527684,4836107.055961071,4885336.617405582,5118178.780284043,5019681.7625458995,5162730.074856891,5009333.333333333,5034420.394420394,5082069.651741293,5190445.168295331,5391428.571428572,4980913.705583757,4881128.747795414,4896000.0,4792380.952380952,4982178.2178217815,4928247.422680412,5044067.146282974,5092335.7314148685,5050035.842293907,5154595.791805093,5243338.649654439,5197370.892018779,5352582.480091013,4976550.964187328,5234335.664335664,5303114.2687981045,5199439.579684763,4324602.898550725,4439547.40061162,4523446.808510638,4356709.956709957,4409890.4538341155,4563333.333333333,4670699.404761905,4637210.460772105,4576909.560723514,4609978.632478632,4722435.655994978,4835860.215053763,4878867.657466383,4789874.476987448,4855438.596491228,4862572.39057239,4953782.383419689,4754645.669291338,6810225.563909775,4503950.617283951,4570733.333333333,4690019.417475728,4558340.08097166,4695737.445630684,4673013.530135301,4653449.709060681,4800411.081322609,4585812.807881773,4753206.176203451,4777215.189873418,8119265.700483092,4802228.310502282,8032612.137203165,4818654.970760234,4851364.102564102,4539175.257731959,6108208.092485549,4357666.666666666,4419408.695652174,4450222.222222222,4424660.648612504,4543946.488294314,7407678.339818418,7474355.613805155,4499097.222222222,4575614.7732585315,4552430.939226519,7572635.163899532,4567541.557305336,7477141.65615805,7632310.40564374,7515177.687809266
Choline,IS8,1740000.0,1160000.0,38400.0,83900.0,249000.0,514000.0,791000.0,1390000.0,2040000.0,2450000.0,3290000.0,2180000.0,1550000.0,99300.0,155000.0,429000.0,863000.0,1280000.0,2800000.0,3300000.0,4320000.0,6580000.0,2110000.0,1880000.0,167000.0,221000.0,542000.0,829000.0,1780000.0,1720000.0,2670000.0,4640000.0,6690000.0,2210000.0,1610000.0,108000.0,210000.0,505000.0,986000.0,1370000.0,2520000.0,3230000.0,4730000.0,6050000.0,1880000.0,1410000.0,87300.0,148000.0,427000.0,696000.0,1180000.0,2270000.0,2960000.0,3880000.0,5580000.0,2170000.0,1670000.0,144000.0,238000.0,584000.0,1070000.0,1630000.0,3630000.0,4930000.0,6280000.0,9260000.0,2060000.0,1720000.0,163000.0,372000.0,714000.0,1390000.0,1710000.0,3890000.0,5560000.0,7320000.0,10300000.0,1165628.0115066522,1108167.4757281553,1115803.8862179485,1056863.4259259258,1113079.565602837,1200327.6652194886,1326175.8319232936,1284004.5885139136,1237031.7076742821,1196533.7161366313,1228757.944228275,1344157.7286470144,1347121.610845295,1349828.9238539238,1193891.2356321837,1374671.1852861035,1337471.4498299318,1162948.5849056605,970856.6091954024,1253957.096554077,1163613.0114017439,1058321.1685823754,1274723.252344416,1046995.904995905,1153228.364389234,1263017.0324645634,1134997.297881539,1210148.9609838845,1310865.8963585433,1158846.4734950582,1170679.4871794872,1171506.238229755,1147365.8131816026,1246472.3088923558,1319180.0563777308,1123294.8412698412,1160247.6897689768,1289869.1364605543,1153196.9948377581,1115173.132183908,1072235.9848484849,1235641.257788162,1129663.9944576405,1198038.5403854037,1124949.8197115383,1133915.5377668308,1207360.7777777778,1415973.1467473523,1196733.1849653807,1332787.0508982036,1195932.973805855,779684.0722495895,814413.2432432432,929435.8928571428,838325.5649717513,920739.4166666666,868466.0326086956,1068682.7048114433,1150010.710922787,1366435.6123009333,1281301.4209591474,1172395.4668838219,1337670.2669149595,1336490.2727272727,1362684.404990403,1364551.4579191518,1395059.722222222,1421262.9476584021,1133952.2875816992,1178128.1371509368,1048105.5431131019,1271446.835443038,1210363.5375923512,1432075.2259436469,1136128.1828703703,1236998.7684729064,1097357.9824561402,1343598.1890209394,1144000.7369614511,1070762.89040318,1256962.9012345679,1138033.5405565423,1486415.713276836,1321395.708582834,1169474.6712407088,1089497.7881619937,1255228.5612535612,1074270.5882352942,1184484.6698113207,1339806.9977426636,1257754.820936639,1442824.4588744587,1252578.8751714677,1337219.6652719665,1561202.5075987843,1438708.025603151,1343486.0106126387,1497916.6666666667,1502800.1567398119,1475912.2946475889,1432637.0884773661,1499206.2637969095,1423530.328798186,1032706.5476190476,1078500.0,1001239.0350877193,1103715.1855635,1094626.0634184068,1112372.6821905994,1170679.4871794872,1412992.1919363998,1264105.0488599348,1459710.4795737122,1349460.2215980024,1598124.116891458,1337740.8659549227,1580985.5987055015,1448856.3019833653,1497774.290429043,1613196.3333333333
Hypoxanthine,IS6,12200000.0,7230000.0,363000.0,699000.0,1920000.0,3770000.0,5210000.0,10300000.0,22200000.0,30700000.0,54900000.0,14700000.0,9880000.0,685000.0,1210000.0,2820000.0,5420000.0,6840000.0,16100000.0,27400000.0,40700000.0,72400000.0,13400000.0,11100000.0,692000.0,1520000.0,3480000.0,5590000.0,11900000.0,8610000.0,21700000.0,51900000.0,88800000.0,15200000.0,10200000.0,1080000.0,1870000.0,3370000.0,6910000.0,8460000.0,18900000.0,31600000.0,55500000.0,80500000.0,11600000.0,11100000.0,1040000.0,1290000.0,3650000.0,5220000.0,8020000.0,21800000.0,28400000.0,53800000.0,93600000.0,18400000.0,13800000.0,1400000.0,2130000.0,5010000.0,9880000.0,14700000.0,35200000.0,54100000.0,90900000.0,139000000.0,17800000.0,15400000.0,1440000.0,2560000.0,5360000.0,10500000.0,13500000.0,31700000.0,57700000.0,97000000.0,142000000.0,1028553.4591194968,1032205.1282051282,1086224.8995983934,1100590.0305188198,1117021.1242391693,1192554.9132947978,1320453.9007092197,1276776.119402985,1230638.3409205866,1361949.4097807757,1265488.0952380951,1545704.0358744394,1518829.346092504,1511670.781893004,1469742.5742574257,1637982.404692082,1614312.1387283236,1055563.2183908045,1078285.7142857143,1040567.9012345679,1063864.1975308643,1223248.6187845303,1168801.9559902202,1179531.1879221294,1204818.5559296669,1230770.5627705627,1251278.25729552,1241310.1160862355,1143163.9818256919,1089963.8989169674,1134177.005789909,1113274.3362831858,1186575.0915750915,1162620.0089726334,1180070.7964601768,1155643.0446194224,1202336.2831858406,1182120.634920635,1266072.2728807833,1329809.7251585622,1337004.8309178744,1305952.9602595295,1363349.7536945813,1366248.9557226398,1355006.1199510405,1418088.947600176,1393999.9999999998,1246503.1265031265,1452019.9004975122,1420542.888165038,1504924.5063879208,1255871.404399323,1224719.5767195765,1155999.9999999998,1381333.3333333333,1295366.3366336634,1316120.6567392133,1267050.35971223,1339453.237410072,1339805.427547363,1462790.6976744186,1471345.0292397658,1491291.0798122066,1474106.939704209,1441674.9311294765,1409018.648018648,1392812.3149792776,1324828.9550496205,1166840.5797101448,1146434.250764526,1213390.070921986,1148587.170405352,1319029.7339593114,1192633.3333333333,1488258.9285714284,1409962.6400996265,1469291.9896640826,1042957.2649572649,1558877.5894538607,1629989.247311828,1702261.8542108987,1647506.2761506275,1059368.4210526315,1541791.2457912457,1462959.1249280367,1551863.5170603674,1172872.1804511277,1416414.8148148148,1264988.8888888888,1180647.2491909384,1145951.4170040486,983916.1724001582,1330725.7072570724,1265320.0332502078,1135460.2323503126,1125796.3875205254,1234005.4495912807,990829.817158931,1081758.45410628,1229278.5388127854,1217062.4450307828,1042202.7290448343,1354769.2307692308,912158.0756013745,1114990.3660886318,1042666.6666666666,969936.2318840579,936888.8888888888,933721.1634904714,1037814.9386845039,789717.2503242542,983757.0991699432,876887.1527777778,1035100.5142589995,803915.2854511971,1023965.9429544486,981746.2817147856,926446.4060529635,949601.4109347443,811503.3738191633
Paraxanthine,IS10,172000.0,92200.0,2740.0,5040.0,14200.0,39400.0,53800.0,171000.0,515000.0,718000.0,2210000.0,282000.0,143000.0,5420.0,11400.0,26200.0,68500.0,88600.0,315000.0,631000.0,1090000.0,3100000.0,201000.0,172000.0,5100.0,9990.0,38700.0,77000.0,170000.0,114000.0,370000.0,1350000.0,3520000.0,253000.0,143000.0,8730.0,17600.0,32700.0,93200.0,111000.0,352000.0,659000.0,1850000.0,3280000.0,180000.0,186000.0,7490.0,9210.0,39600.0,58000.0,109000.0,399000.0,677000.0,1520000.0,3580000.0,271000.0,175000.0,14800.0,21600.0,47700.0,106000.0,155000.0,625000.0,1380000.0,2560000.0,6470000.0,288000.0,223000.0,12600.0,24200.0,58300.0,158000.0,182000.0,662000.0,1420000.0,2750000.0,6240000.0,115359.18427230047,120273.09160305344,119878.65013774105,128584.86635220126,124458.76369327074,115339.07914764078,111100.62980030722,112286.0544217687,115011.29115226337,103010.72972972973,117376.35555555555,104337.60615711253,94515.16233766233,94781.11714975844,96134.52718676123,89598.0579710145,97105.90494791667,139036.9755244755,142208.98692810457,142227.70356234096,137245.4268292683,101207.66443701227,155669.30272108843,155642.15425531915,149289.41326530612,156307.29166666666,131116.01941747573,132172.79792746113,137619.50276243093,138617.88109756098,124502.15579710144,134060.76550387597,112057.64732965008,118828.86534839924,140510.8657243816,121210.07157464212,139129.49374288964,135394.4540229885,130562.5612745098,121548.04778554778,137218.43657817107,144964.63864306785,127661.8549511855,126096.63865546217,117499.96408045977,123393.24522760646,130817.17948717948,129274.43639291463,120897.39336492891,132905.85714285716,128835.101010101,140609.47782546494,117842.30674544559,147923.8930659983,127177.29640151515,133977.67857142855,118286.5990990991,135184.68468468467,122599.28442028986,120806.99152542373,113019.56739526412,111939.42513368983,118007.32534930139,108419.6275605214,109570.54788213628,104707.0532128514,111315.31045751633,103677.24156118142,127789.78578892372,120043.99999999999,106947.0942982456,115352.35788113694,111762.57631257632,111628.89842632331,103271.68325041459,111477.81036168132,107182.14285714284,117554.60829493088,108373.05555555556,117048.71608527131,108140.19553072625,103842.40942028984,120985.90367965368,108688.48648648648,114903.86712749615,110777.78311965811,111151.85185185184,101426.06481481482,111883.11403508771,120758.54761904762,110132.11009174312,121885.83032490974,107556.90559440559,117512.95180722892,105507.421875,102528.0012771392,113289.38746438746,115344.0014367816,112486.64483260553,107865.62318840579,99636.51999999999,101815.56136680614,99181.65242165241,123977.06552706553,110196.640625,103235.51356589147,108681.81069958847,109954.0948275862,95050.41536863966,108016.24513618677,117578.64139020538,107468.6360062893,108708.18676716917,103678.7783171521,114625.34722222222,103112.66042780748,98767.16582064297,97587.31529209622,101469.48350694444,108127.86764705883
